jci_name,description,sensor_type,sensor_error,unit,type,data_type,name
BONNER.2ND-FLR.RM-2121.VAV-2121EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 EFX EAV 017 UNLOCK CODE
BONNER.2ND-FLR.RM-2206.VAV-2206.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 023 UNLOCK CODE
BONNER.2ND-FLR.RM-2201.VAV-2201.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 024 UNLOCK CODE
BONNER.2ND-FLR.RM-2145B.VAV-2145B.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 030 UNLOCK CODE
BONNER.2ND-FLR.RM-2229C.VAV-2229-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 035 UNLOCK CODE
BONNER.2ND-FLR.RM-2229.VAV-2229-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 036 UNLOCK CODE
BONNER.2ND-FLR.RM-2001.VAV-2001.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 012 UNLOCK CODE
BONNER.2ND-FLR.RM-2000.VAV-2000.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH3 SAV 009 UNLOCK CODE
BONNER.2ND-FLR.RM-2002.VAV-2002.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 011 UNLOCK CODE
BONNER.2ND-FLR.RM-2417.VAV-2417-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 013 UNLOCK CODE
BONNER.2ND-FLR.RM-2417.VAV-2417-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 014 UNLOCK CODE
BONNER.2ND-FLR.RM-2417.VAV-2417-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 015 UNLOCK CODE
BONNER.2ND-FLR.RM-2417.VAV-2417EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 EFX EAV 016 UNLOCK CODE
BONNER.2ND-FLR.RM-2422.VAV-2422.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 017 UNLOCK CODE
BONNER.2ND-FLR.RM-2317.VAV-2317-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 020 UNLOCK CODE
BONNER.2ND-FLR.RM-2317.VAV-2317-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 021 UNLOCK CODE
BONNER.2ND-FLR.RM-2317.VAV-2317-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 022 UNLOCK CODE
BONNER.2ND-FLR.RM-2317.VAV-2317EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 EFX EAV 023 UNLOCK CODE
BONNER.2ND-FLR.RM-2406.VAV-2406.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 027 UNLOCK CODE
BONNER.2ND-FLR.RM-2401.VAV-2401-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 028 UNLOCK CODE
BONNER.2ND-FLR.RM-2401.VAV-2401-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 029 UNLOCK CODE
BONNER.2ND-FLR.RM-2401.VAV-2401-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 030 UNLOCK CODE
BONNER.2ND-FLR.RM-2401.VAV-2401EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 EFX EAV 031 UNLOCK CODE
BONNER.3RD-FLR.RM-3113.VAV-3113-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 012 UNLOCK CODE
BONNER.3RD-FLR.RM-3113.VAV-3113-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 013 UNLOCK CODE
BONNER.3RD-FLR.RM-3113.VAV-3113EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 EFX EAV 014 UNLOCK CODE
BONNER.3RD-FLR.RM-3205.VAV-3205-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 017 UNLOCK CODE
BONNER.3RD-FLR.RM-3205.VAV-3205-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 018 UNLOCK CODE
BONNER.3RD-FLR.RM-3205.VAV-3205-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 019 UNLOCK CODE
BONNER.3RD-FLR.RM-3205.VAV-3205EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 EFX EAV 020 UNLOCK CODE
BONNER.3RD-FLR.RM-3206.VAV-3206.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 021 UNLOCK CODE
BONNER.3RD-FLR.RM-3114.VAV-3114.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 022 UNLOCK CODE
BONNER.3RD-FLR.RM-3222.VAV-3222-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 028 UNLOCK CODE
BONNER.3RD-FLR.RM-3222.VAV-3222-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 029 UNLOCK CODE
BONNER.3RD-FLR.RM-3221.VAV-3221-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 030 UNLOCK CODE
BONNER.3RD-FLR.RM-3221.VAV-3221-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 031 UNLOCK CODE
BONNER.3RD-FLR.RM-3221.VAV-3221EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 EFX EAV 032 UNLOCK CODE
BONNER.2ND-FLR.RM-2310.VAV-2310.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 034 UNLOCK CODE
BONNER.3RD-FLR.RM-3130.VAV-3130.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 025 UNLOCK CODE
BONNER.3RD-FLR.RM-3000.VAV-3000.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH3 SAV 009 UNLOCK CODE
BONNER.3RD-FLR.RM-3002.VAV-TM3002.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 010 UNLOCK CODE
BONNER.3RD-FLR.RM-3329.VAV-3329.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 011 UNLOCK CODE
BONNER.3RD-FLR.RM-3318.VAV-3318.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 014 UNLOCK CODE
BONNER.3RD-FLR.RM-3317.VAV-3317-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 015 UNLOCK CODE
BONNER.3RD-FLR.RM-3317.VAV-3317-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 016 UNLOCK CODE
BONNER.3RD-FLR.RM-3317.VAV-3317EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 EFX EAV 017 UNLOCK CODE
BONNER.3RD-FLR.RM-3422.VAV-3422.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 018 UNLOCK CODE
BONNER.3RD-FLR.RM-3401.VAV-3401-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 023 UNLOCK CODE
BONNER.3RD-FLR.RM-3401.VAV-3401-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 024 UNLOCK CODE
BONNER.3RD-FLR.RM-3401.VAV-3401-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 025 UNLOCK CODE
BONNER.3RD-FLR.RM-3401.VAV-3401EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 EFX EAV 026 UNLOCK CODE
BONNER.3RD-FLR.RM-3406.VAV-3406.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 031 UNLOCK CODE
BONNER.4TH-FLR.RM-4221.VAV-4221-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 005 UNLOCK CODE
BONNER.4TH-FLR.RM-4221.VAV-4221-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 006 UNLOCK CODE
BONNER.4TH-FLR.RM-4221.VAV-4221-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 007 UNLOCK CODE
BONNER.4TH-FLR.RM-4221.VAV-4221EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 EFX EAV 008 UNLOCK CODE
BONNER.4TH-FLR.RM-4222.VAV-4222.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 009 UNLOCK CODE
BONNER.4TH-FLR.RM-4126.VAV-4126.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 010 UNLOCK CODE
BONNER.4TH-FLR.RM-4141.VAV-4141.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 011 UNLOCK CODE
BONNER.4TH-FLR.RM-4145.VAV-4145.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 014 UNLOCK CODE
BONNER.4TH-FLR.RM-4105.VAV-4105-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 019 UNLOCK CODE
BONNER.4TH-FLR.RM-4105.VAV-4105-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 020 UNLOCK CODE
BONNER.4TH-FLR.RM-4105.VAV-4105-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 021 UNLOCK CODE
BONNER.4TH-FLR.RM-4105.VAV-4105EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 EFX EAV 022 UNLOCK CODE
BONNER.4TH-FLR.RM-4205.VAV-4205-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 023 UNLOCK CODE
BONNER.4TH-FLR.RM-4205.VAV-4205-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 024 UNLOCK CODE
BONNER.4TH-FLR.RM-4205.VAV-4205-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 025 UNLOCK CODE
BONNER.4TH-FLR.RM-4205.VAV-4205EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 EFX EAV 026 UNLOCK CODE
BONNER.4TH-FLR.RM-4206.VAV-4206.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 029 UNLOCK CODE
BONNER.4TH-FLR.RM-4110.VAV-4110.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 034 UNLOCK CODE
BONNER.3RD-FLR.RM-3105.VAV-3105.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 109 FC 1 AH3 SAV 004 UNLOCK CODE
BONNER.4TH-FLR.RM-4000.VAV-4000-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 009 UNLOCK CODE
BONNER.4TH-FLR.RM-TM4002.VAV-TM4002.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AHX SAV 010 UNLOCK CODE
BONNER.4TH-FLR.RM-4325A.VAV-4325A.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 013 UNLOCK CODE
BONNER.4TH-FLR.RM-4325.VAV-4325.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 018 UNLOCK CODE
BONNER.4TH-FLR.RM-4417.VAV-4417EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 EAV 019 UNLOCK CODE
BONNER.4TH-FLR.RM-4417.VAV-4417-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 020 UNLOCK CODE
BONNER.4TH-FLR.RM-4417.VAV-4417-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 021 UNLOCK CODE
BONNER.4TH-FLR.RM-4422.VAV-4422.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 022 UNLOCK CODE
BONNER.4TH-FLR.RM-4401.VAV-4401-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 030 UNLOCK CODE
BONNER.4TH-FLR.RM-4401.VAV-4401-2.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 031 UNLOCK CODE
BONNER.4TH-FLR.RM-4401.VAV-4401-3.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 032 UNLOCK CODE
BONNER.4TH-FLR.RM-4401.VAV-4401EX.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 EFX EAV 033 UNLOCK CODE
BONNER.4TH-FLR.RM-4310.VAV-4310.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 034 UNLOCK CODE
BONNER.4TH-FLR.RM-4406.VAV-4406.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 035 UNLOCK CODE
BONNER.4TH-FLR.RM-4000.VAV-4000-1.UNLOCK-CODE,Unlock Code,unlock code,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 008 UNLOCK CODE
BH.1STFLR.RM-1511.VAV-5.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 5 UNOCCCLG SP
BH.1STFLR.RM-1502.VAV-8.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 8 UNOCCCLG SP
BH.1STFLR.RM-1506.VAV-10.UNOCCCLG-SP,Unoccupied Cooling Setpoint,unoccupied cooling setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 10 UNOCCCLG SP
Unoccupied Cooling SP,,unoccupied cooling setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 015 AV 95
BH.1STFLR.RM-1511.VAV-5.UNOCCHTG-SP,Unoccupied Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 5 UNOCCHTG SP
BH.1STFLR.RM-1502.VAV-8.UNOCCHTG-SP,Unoccupied Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 8 UNOCCHTG SP
BH.1STFLR.RM-1506.VAV-10.UNOCCHTG-SP,Unoccupied Heating Setpoint,unoccupied heating setpoint,,64,Analog Output,1,NAE 57 N2 1 VAV 10 UNOCCHTG SP
Unoccupied Heating SP,,unoccupied heating setpoint,,64,Analog Value,2,NAE 107 FC 2 AH3 SAV 015 AV 96
BONNER.BASEMENT.AHU-1.SF-1.VFD-STS,VFD Status,vfd status,,,Binary Input,3,NAE 57 N2 1 VFD 081 VFD STS
BONNER.BASEMENT.AHU-1.SF-2.VFD-STS,VFD Status,vfd status,,,Binary Input,3,NAE 57 N2 1 VFD 082 VFD STS
BONNER.BASEMENT.AHU-3.SF-1.VFD-STS,VFD Status,vfd status,,,Binary Input,3,NAE 57 N2 2 VFD 095 VFD STS
BONNER.BASEMENT.AHU-3.SF-2.VFD-STS,VFD Status,vfd status,,,Binary Input,3,NAE 57 N2 2 VFD 096 VFD STS
BONNER.EF1-1.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 004 VFD STS
BONNER.EF1-3.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 005 VFD STS
BONNER.EF2-1.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 006 VFD STS
BONNER.EF2-3.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 007 VFD STS
BONNER.EF3-1.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 008 VFD STS
BONNER.EF3-2.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 009 VFD STS
BONNER.EF3-3.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 010 VFD STS
BONNER.EF4-1.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 011 VFD STS
BONNER.EF4-2.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 012 VFD STS
BONNER.EF4-3.VFD.VFD-STS,VFD Status,vfd status,,,Binary Value,5,NAE 110 FC 2 VFD 013 VFD STS
BONNER.BASEMENT.AHU-1.SF-1.VOLTS,Volts,voltage,,5,Analog Input,0,NAE 57 N2 1 VFD 081 VOLTS
BONNER.BASEMENT.AHU-1.SF-2.VOLTS,Volts,voltage,,5,Analog Input,0,NAE 57 N2 1 VFD 082 VOLTS
BONNER.BASEMENT.AHU-3.SF-1.VOLTS,Volts,voltage,,5,Analog Input,0,NAE 57 N2 2 VFD 095 VOLTS
BONNER.BASEMENT.AHU-3.SF-2.VOLTS,Volts,voltage,,5,Analog Input,0,NAE 57 N2 2 VFD 096 VOLTS
BONNER.EF1-1.VFD.VOLTS,Volts,voltage,,95,Analog Value,2,NAE 110 FC 2 VFD 004 VOLTS
BONNER.EF1-3.VFD.VOLTS,Volts,voltage,,95,Analog Value,2,NAE 110 FC 2 VFD 005 VOLTS
BONNER.EF2-1.VFD.VOLTS,Volts,voltage,,5,Analog Value,2,NAE 110 FC 2 VFD 006 VOLTS
BONNER.EF2-3.VFD.VOLTS,Volts,voltage,,5,Analog Value,2,NAE 110 FC 2 VFD 007 VOLTS
BONNER.EF3-1.VFD.VOLTS,Volts,voltage,,5,Analog Value,2,NAE 110 FC 2 VFD 008 VOLTS
BONNER.EF3-2.VFD.VOLTS,Volts,voltage,,5,Analog Value,2,NAE 110 FC 2 VFD 009 VOLTS
BONNER.EF3-3.VFD.VOLTS,Volts,voltage,,5,Analog Value,2,NAE 110 FC 2 VFD 010 VOLTS
BONNER.EF4-1.VFD.VOLTS,Volts,voltage,,5,Analog Value,2,NAE 110 FC 2 VFD 011 VOLTS
BONNER.EF4-2.VFD.VOLTS,Volts,voltage,,5,Analog Value,2,NAE 110 FC 2 VFD 012 VOLTS
BONNER.EF4-3.VFD.VOLTS,Volts,voltage,,5,Analog Value,2,NAE 110 FC 2 VFD 013 VOLTS
BH.1STFLR.RM-1511.VAV-5.WC-ADJ,Warm Cool Adjust,warm cool adjust,,64,Analog Input,0,NAE 57 N2 1 VAV 5 WC ADJ
BH.1STFLR.RM-1502.VAV-8.WC-ADJ,Warm Cool Adjust,warm cool adjust,,64,Analog Input,0,NAE 57 N2 1 VAV 8 WC ADJ
BH.1STFLR.RM-1506.VAV-10.WC-ADJ,Warm Cool Adjust,warm cool adjust,,64,Analog Input,0,NAE 57 N2 1 VAV 10 WC ADJ
BONNER.1ST-FLR.RM-1449.VAV-1449.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 1 AH1 FEC 015 WC ADJ
BONNER.1ST-FLR.RM-1305.VAV-1305.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 1 AH1 VMA 019 WC ADJ
BONNER.1ST-FLR.RM-1402.VAV-1402.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 1 AH1 FEC 022 WC ADJ
BONNER.1ST-FLR.RM-1413.VAV-1413.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 1 AH1 FEC 023 WC ADJ
BONNER.2ND-FLR.RM-2129.VAV-2129.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 FEC 004 WC ADJ
BONNER.2ND-FLR.RM-2230.VAV-2230.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 005 WC ADJ
BONNER.2ND-FLR.RM-2213.VAV-2213.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 FEC 018 WC ADJ
BONNER.2ND-FLR.RM-2214.VAV-2214.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 019 WC ADJ
BONNER.2ND-FLR.RM-2121A.VAV-2121A.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 021 WC ADJ
BONNER.2ND-FLR.RM-2202.VAV-2202.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 025 WC ADJ
BONNER.2ND-FLR.RM-2129A.VAV-2129A.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 027 WC ADJ
BONNER.2ND-FLR.RM-2150C.VAV-2150C.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 029 WC ADJ
BONNER.2ND-FLR.RM-2140.VAV-2140.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 031 WC ADJ
BONNER.2ND-FLR.RM-2150.VAV-2150.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 034 WC ADJ
BONNER.2ND-FLR.RM-2150A.VAV-2150A.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 013 WC ADJ
BONNER.2ND-FLR.RM-2234.VAV-2234.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 107 FC 2 AH3 VMA 038 WC ADJ
BONNER.2ND-FLR.RM-2242.VAV-2242.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 1 AH3 VMA 005 WC ADJ
BONNER.2ND-FLR.RM-2325.VAV-2325.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 1 AH1 FEC 012 WC ADJ
BONNER.2ND-FLR.RM-2430.VAV-2430.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 1 AH1 VMA 018 WC ADJ
BONNER.2ND-FLR.RM-2418.VAV-2418.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 1 AH1 VMA 024 WC ADJ
BONNER.2ND-FLR.RM-2414.VAV-2414.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 1 AH1 VMA 025 WC ADJ
BONNER.2ND-FLR.RM-2402.VAV-2402.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 1 AH1 VMA 032 WC ADJ
BONNER.3RD-FLR.RM-3126.VAV-3126.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 004 WC ADJ
BONNER.3RD-FLR.RM-3125.VAV-3125.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 2 AH3 FEC 006 WC ADJ
BONNER.3RD-FLR.RM-3146.VAV-3146.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 007 WC ADJ
BONNER.3RD-FLR.RM-3142.VAV-3142.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 009 WC ADJ
BONNER.3RD-FLR.RM-3145.VAV-3145.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 2 AH3 FEC 011 WC ADJ
BONNER.3RD-FLR.RM-3214.VAV-3214.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 015 WC ADJ
BONNER.3RD-FLR.RM-3106.VAV-3106.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 023 WC ADJ
BONNER.3RD-FLR.RM-3202.VAV-3202.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 2 AH3 VMA 027 WC ADJ
BONNER.2ND-FLR.RM-2130.VAV-2130.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,64,Analog Value,2,NAE 108 FC 1 AH3 VMA 007 WC ADJ
BONNER.2ND-FLR.RM-2002A.VAV-2002A.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,95,Analog Value,2,NAE 108 FC 1 AHU1 SAV 010 WC ADJ
BONNER.2ND-FLR.RM-2325.VAV2325-2.WC-ADJ,Warmer/Cooler Adjust,warm cool adjust,,95,Analog Value,2,NAE 108 FC 1 AHU1 SAV 035 WC ADJ
